id-mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
1013241,2022,MAYO,MIERCOLES,2022-05-11,22.0,Lesiones,Lesiones Dolosas,NO,NO,PALERMO,14.0,-34.570012,-58.434573,1
93052,2022,MAYO,JUEVES,2022-05-19,21.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.590489,-58.423515,1
14232,2022,JULIO,DOMINGO,2022-07-17,6.0,Hurto,Hurto total,NO,NO,MONSERRAT,1.0,-34.615892,-58.370573,1
88071,2022,ABRIL,VIERNES,2022-04-08,17.0,Robo,Robo total,SI,NO,BOCA,4.0,-34.641676,-58.36736,1
15488,2022,AGOSTO,MARTES,2022-08-09,17.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.60271917,-58.3724902,1
17115,2022,MAYO,DOMINGO,2022-05-15,19.0,Robo,Robo total,SI,NO,CABALLITO,6.0,-34.627873,-58.433335,1
980008,2022,MAYO,MARTES,2022-05-03,0.0,Amenazas,Amenazas,NO,NO,CABALLITO,6.0,-34.612007,-58.451394,1
102189,2022,FEBRERO,SABADO,2022-02-12,18.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.628083,-58.443174,1
100098,2022,DICIEMBRE,VIERNES,2022-12-02,19.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.585656,-58.441841,1
87884,2022,AGOSTO,VIERNES,2022-08-12,17.0,Robo,Robo total,NO,NO,VILLA CRESPO,15.0,-34.606238,-58.441602,1
100178,2022,DICIEMBRE,JUEVES,2022-12-08,14.0,Hurto,Hurto automotor,NO,NO,NUÑEZ,13.0,-34.547457,-58.467808,1
106789,2022,ENERO,DOMINGO,2022-01-30,16.0,Robo,Robo total,NO,NO,LINIERS,9.0,-34.63318,-58.518004,1
81543,2022,DICIEMBRE,SABADO,2022-12-03,10.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.619094,-58.423516,1
12785,2022,MAYO,MARTES,2022-05-31,9.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.609749,-58.398989,1
55095,2022,DICIEMBRE,SABADO,2022-12-31,20.0,Hurto,Hurto total,NO,NO,BELGRANO,13.0,-34.57322,-58.461563,1
995954,2022,ABRIL,MIERCOLES,2022-04-13,0.0,Lesiones,Lesiones Dolosas,NO,NO,RECOLETA,2.0,-34.597997,-58.388188,1
76954,2022,JULIO,SABADO,2022-07-02,12.0,Robo,Robo total,NO,NO,FLORESTA,10.0,-34.627435,-58.475479,1
20258,2022,ENERO,JUEVES,2022-01-06,10.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.57236,-58.429802,1
93290,2022,OCTUBRE,VIERNES,2022-10-28,16.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.595557,-58.417504,1
980583,2022,MAYO,MARTES,2022-05-31,10.0,Lesiones,Lesiones Dolosas,NO,NO,CABALLITO,6.0,-34.611512,-58.438906,1
100581,2022,MAYO,MIERCOLES,2022-05-18,20.0,Hurto,Hurto total,NO,NO,FLORESTA,10.0,-34.627318,-58.48013,1
101582,2022,MAYO,DOMINGO,2022-05-29,21.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.590728,-58.431035,1
30259,2022,SEPTIEMBRE,JUEVES,2022-09-01,22.0,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4.0,-34.629313,-58.406515,1
8323,2022,JULIO,SABADO,2022-07-30,22.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.602516,-58.381043,1
49694,2022,AGOSTO,LUNES,2022-08-15,12.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.687048,-58.465564,1
90937,2022,DICIEMBRE,MARTES,2022-12-13,15.0,Hurto,Hurto total,NO,NO,CONSTITUCION,1.0,-34.626937,-58.382237,1
81305,2022,ABRIL,SABADO,2022-04-16,9.0,Robo,Robo total,NO,NO,BARRACAS,4.0,-34.651364,-58.394383,1
103232,2022,DICIEMBRE,DOMINGO,2022-12-18,16.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.603716,-58.381637,1
31895,2022,ABRIL,VIERNES,2022-04-22,0.0,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11.0,-34.604462,-58.502291,1
5442,2022,MARZO,MARTES,2022-03-22,5.0,Hurto,Hurto total,NO,NO,BARRACAS,4.0,-34.654819,-58.398481,1
79121,2022,SEPTIEMBRE,SABADO,2022-09-10,12.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.608763,-58.404676,1
64649,2022,SEPTIEMBRE,LUNES,2022-09-26,13.0,Robo,Robo total,NO,SI,PARQUE PATRICIOS,4.0,-34.637637,-58.401855,1
857080,2022,DICIEMBRE,JUEVES,2022-12-29,10.0,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13.0,-34.554099,-58.465618,1
55285,2022,MARZO,JUEVES,2022-03-10,12.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.595327,-58.444919,1
937308,2022,NOVIEMBRE,VIERNES,2022-11-04,19.0,Lesiones,Lesiones Dolosas,NO,NO,BARRACAS,4.0,-34.649497,-58.372583,1
17571,2022,ENERO,MARTES,2022-01-04,14.0,Hurto,Hurto total,NO,NO,VILLA GRAL. MITRE,11.0,-34.603841,-58.468974,1
952111,2022,SEPTIEMBRE,VIERNES,2022-09-30,9.0,Amenazas,Amenazas,NO,NO,BARRACAS,4.0,-34.633921,-58.377251,1
33261,2022,SEPTIEMBRE,VIERNES,2022-09-09,21.0,Hurto,Hurto total,NO,NO,VILLA SOLDATI,8.0,-34.65792843,-58.45310184,1
97658,2022,NOVIEMBRE,MIERCOLES,2022-11-16,18.0,Robo,Robo total,NO,NO,VILLA CRESPO,15.0,-34.602806,-58.439374,1
75655,2022,ENERO,JUEVES,2022-01-06,7.0,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11.0,-34.613272,-58.488582,1
68263,2022,OCTUBRE,JUEVES,2022-10-27,12.0,Hurto,Hurto automotor,NO,NO,PALERMO,14.0,-34.587512,-58.412416,1
1013675,2022,MARZO,DOMINGO,2022-03-20,16.0,Amenazas,Amenazas,NO,NO,VILLA URQUIZA,12.0,-34.568686,-58.481661,1
25678,2022,JULIO,MARTES,2022-07-12,7.0,Robo,Robo total,NO,NO,VILLA DEL PARQUE,11.0,-34.597473,-58.498018,1
77148,2022,MARZO,SABADO,2022-03-26,7.0,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11.0,-34.602833,-58.47696,1
95259,2022,OCTUBRE,MARTES,2022-10-25,14.0,Hurto,Hurto total,NO,NO,BOEDO,5.0,-34.631009,-58.412303,1
63773,2022,JULIO,MIERCOLES,2022-07-13,11.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.603927,-58.432333,1
978544,2022,ABRIL,DOMINGO,2022-04-03,21.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA DEVOTO,11.0,-34.6133,-58.513304,1
13781,2022,FEBRERO,SABADO,2022-02-19,12.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.584645,-58.426501,1
13281,2022,SEPTIEMBRE,VIERNES,2022-09-02,10.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.607985,-58.39204,1
1010544,2022,ABRIL,DOMINGO,2022-04-10,0.0,Amenazas,Amenazas,NO,NO,VILLA URQUIZA,12.0,-34.577976,-58.48986,1
77633,2022,AGOSTO,DOMINGO,2022-08-14,6.0,Robo,Robo total,SI,NO,RECOLETA,2.0,-34.595388,-58.398528,1
11426,2022,NOVIEMBRE,VIERNES,2022-11-18,0.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.5643769,-58.43529642,1
57749,2022,DICIEMBRE,VIERNES,2022-12-30,15.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.558042,-58.434135,1
16426,2022,DICIEMBRE,LUNES,2022-12-05,15.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.581003,-58.440238,1
36439,2022,AGOSTO,JUEVES,2022-08-25,22.0,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4.0,-34.632932,-58.396179,1
21651,2022,OCTUBRE,DOMINGO,2022-10-23,13.0,Robo,Robo total,NO,NO,SAAVEDRA,12.0,-34.551504,-58.475282,1
883008,2022,MAYO,VIERNES,2022-05-20,22.0,Vialidad,Lesiones por siniestros viales,NO,NO,BARRACAS,4.0,-34.656446,-58.380001,1
47404,2022,AGOSTO,VIERNES,2022-08-26,15.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.609438,-58.397482,1
893182,2022,JULIO,SABADO,2022-07-02,21.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA PUEYRREDON,12.0,-34.584819,-58.495854,1
89021,2022,SEPTIEMBRE,MIERCOLES,2022-09-07,18.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.645637,-58.451221,1
850888,2022,ABRIL,LUNES,2022-04-04,16.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA LUGANO,8.0,-34.675722,-58.49933,1
928095,2022,NOVIEMBRE,MIERCOLES,2022-11-30,0.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA SOLDATI,8.0,-34.662477,-58.453833,1
104565,2022,MAYO,DOMINGO,2022-05-08,17.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.593145,-58.429936,1
848586,2022,SEPTIEMBRE,LUNES,2022-09-26,8.0,Vialidad,Lesiones por siniestros viales,NO,NO,MONTE CASTRO,10.0,-34.617679,-58.50444,1
67511,2022,NOVIEMBRE,JUEVES,2022-11-10,11.0,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7.0,-34.640197,-58.423495,1
52938,2022,AGOSTO,JUEVES,2022-08-04,12.0,Robo,Robo total,NO,SI,NUEVA POMPEYA,4.0,-34.64409,-58.416044,1
933202,2022,AGOSTO,MIERCOLES,2022-08-03,0.0,Amenazas,Amenazas,NO,NO,BARRACAS,4.0,-34.654819,-58.398481,1
10061,2022,ENERO,SABADO,2022-01-08,1.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.58892,-58.424259,1
34015,2022,JUNIO,MIERCOLES,2022-06-22,15.0,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12.0,-34.577096,-58.493224,1
109120,2022,MARZO,JUEVES,2022-03-31,0.0,Robo,Robo total,NO,NO,VILLA SOLDATI,8.0,-34.662379,-58.430002,1
103707,2022,SEPTIEMBRE,DOMINGO,2022-09-04,14.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.59897,-58.379755,1
72717,2022,NOVIEMBRE,MARTES,2022-11-15,10.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.578322,-58.414822,1
947637,2022,AGOSTO,JUEVES,2022-08-25,16.0,Lesiones,Lesiones Dolosas,NO,NO,LINIERS,9.0,-34.638392,-58.527822,1
85609,2022,FEBRERO,VIERNES,2022-02-18,19.0,Robo,Robo total,NO,NO,COLEGIALES,13.0,-34.575429,-58.454915,1
61647,2022,MARZO,JUEVES,2022-03-17,8.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.610554,-58.459888,1
962958,2022,MARZO,VIERNES,2022-03-25,11.0,Amenazas,Amenazas,NO,NO,MONTE CASTRO,10.0,-34.626039,-58.516546,1
5845,2022,OCTUBRE,VIERNES,2022-10-07,2.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.585061,-58.373049,1
845374,2022,OCTUBRE,LUNES,2022-10-31,13.0,Vialidad,Lesiones por siniestros viales,NO,NO,BALVANERA,3.0,-34.604562,-58.405475,1
1016580,2022,JULIO,JUEVES,2022-07-28,10.0,Lesiones,Lesiones Dolosas,NO,NO,SAAVEDRA,12.0,-34.557873,-58.485425,1
100470,2022,ABRIL,JUEVES,2022-04-14,21.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.595225,-58.4232,1
891684,2022,MAYO,JUEVES,2022-05-19,15.0,Vialidad,Lesiones por siniestros viales,NO,NO,VELEZ SARSFIELD,10.0,-34.627121,-58.50496,1
75989,2022,DICIEMBRE,VIERNES,2022-12-09,10.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.603871,-58.382356,1
97019,2022,JUNIO,VIERNES,2022-06-03,15.0,Robo,Robo total,NO,NO,BELGRANO,13.0,-34.554977,-58.442513,1
951568,2022,NOVIEMBRE,LUNES,2022-11-21,19.0,Lesiones,Lesiones Dolosas,NO,NO,PARQUE PATRICIOS,4.0,-34.634484,-58.391957,1
98338,2022,MARZO,MIERCOLES,2022-03-02,17.0,Robo,Robo total,NO,SI,SAN NICOLAS,1.0,-34.599609,-58.389278,1
861775,2022,FEBRERO,SABADO,2022-02-19,13.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA CRESPO,15.0,-34.604523,-58.440036,1
856401,2022,AGOSTO,JUEVES,2022-08-18,17.0,Vialidad,Lesiones por siniestros viales,NO,NO,PALERMO,14.0,-34.573401,-58.4219,1
39172,2022,JUNIO,SABADO,2022-06-11,8.0,Hurto,Hurto total,NO,NO,RETIRO,1.0,-34.590818,-58.385358,1
1000686,2022,FEBRERO,MARTES,2022-02-08,2.0,Lesiones,Lesiones Dolosas,NO,NO,CHACARITA,15.0,-34.591281,-58.452942,1
61484,2022,NOVIEMBRE,MIERCOLES,2022-11-16,12.0,Robo,Robo total,NO,NO,BELGRANO,13.0,-34.557163,-58.463692,1
53457,2022,MAYO,SABADO,2022-05-14,13.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.57342713,-58.40201285,1
975896,2022,JUNIO,VIERNES,2022-06-17,11.0,Amenazas,Amenazas,NO,NO,MONSERRAT,1.0,-34.615621,-58.390992,1
43626,2022,MAYO,JUEVES,2022-05-26,8.0,Hurto,Hurto total,NO,NO,BARRACAS,4.0,-34.648453,-58.392531,1
97453,2022,ABRIL,MIERCOLES,2022-04-13,15.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.598974,-58.439767,1
41234,2022,MARZO,MARTES,2022-03-08,11.0,Hurto,Hurto total,NO,NO,NUEVA POMPEYA,4.0,-34.638763,-58.411599,1
37284,2022,JULIO,VIERNES,2022-07-29,6.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.58658754,-58.38583195,1
50185,2022,AGOSTO,LUNES,2022-08-08,20.0,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12.0,-34.575778,-58.496983,1
27435,2022,NOVIEMBRE,VIERNES,2022-11-18,20.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.581411,-58.421198,1
932038,2022,MARZO,MIERCOLES,2022-03-30,18.0,Amenazas,Amenazas,NO,NO,MATADEROS,9.0,-34.655512,-58.522903,1
955427,2022,AGOSTO,DOMINGO,2022-08-14,3.0,Lesiones,Lesiones Dolosas,NO,NO,FLORES,7.0,-34.630957,-58.470165,1
40018,2022,NOVIEMBRE,LUNES,2022-11-14,15.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.623822,-58.382186,1
78172,2022,DICIEMBRE,SABADO,2022-12-31,11.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.644943,-58.463436,1
1015966,2022,JULIO,JUEVES,2022-07-07,7.0,Lesiones,Lesiones Dolosas,NO,NO,COGHLAN,12.0,-34.560574,-58.474348,1
